seq_id,tm
31967,74.04535004581871
31529,74.04535004581871
31487,74.04535004581871
32315,74.04535004581871
32066,74.04535004581871
31829,73.51591651387615
31820,73.51591651387615
32013,73.51591651387615
31421,73.51591651387615
32149,73.51591651387615
31976,73.51591651387615
32107,73.51591651387615
31889,73.51591651387615
31522,73.51591651387615
31439,73.51591651387615
31855,73.51591651387615
32327,73.51591651387615
31417,68.05311957256939
31817,68.05311957256939
31519,68.05311957256939
32103,68.05311957256939
32009,68.05311957256939
31972,68.05311957256939
32351,68.05311957256939
32146,68.05311957256939
31887,68.05311957256939
32323,68.05311957256939
31852,68.05311957256939
31461,68.05311957256939
31436,68.05311957256939
32168,65.15579646039951
31450,65.15579646039951
32122,65.15579646039951
31506,65.15579646039951
32024,65.15579646039951
32468,65.15579646039951
31744,65.15579646039951
31605,65.15579646039951
31835,65.15579646039951
31986,65.15579646039951
31560,64.76596740045848
31934,64.76596740045848
31898,64.76596740045848
31600,64.76596740045848
32064,64.76596740045848
31390,64.76596740045848
31781,64.76596740045848
33613,64.61881760158174
33406,64.61881760158174
32675,64.61881760158174
32763,64.61881760158174
33726,64.61881760158174
33654,63.593177245975625
33062,63.593177245975625
32629,63.593177245975625
33299,63.593177245975625
32882,63.593177245975625
33081,63.593177245975625
32966,63.593177245975625
33740,63.593177245975625
32919,63.593177245975625
33397,63.593177245975625
32171,63.51944839309792
31608,63.51944839309792
32470,63.51944839309792
32029,63.51944839309792
31990,63.51944839309792
31510,63.51944839309792
33284,63.272263851294
32671,63.272263851294
32762,63.272263851294
32939,63.272263851294
33403,63.272263851294
33609,63.272263851294
33744,63.272263851294
32188,63.11073330324611
31405,63.11073330324611
32210,63.11073330324611
32271,63.11073330324611
32185,62.68616943108165
31661,62.68616943108165
31401,62.68616943108165
32268,62.68616943108165
32208,62.68616943108165
32251,62.68616943108165
31916,62.68616943108165
33453,62.33574481404713
33743,62.33574481404713
33268,62.33574481404713
32779,62.33574481404713
33735,62.33574481404713
32995,62.33574481404713
33066,62.33574481404713
31859,62.13827478726088
31884,62.13827478726088
31980,62.13827478726088
31525,62.13827478726088
32018,62.13827478726088
32357,62.13827478726088
31832,62.13827478726088
32332,62.13827478726088
31444,62.13827478726088
31425,62.13827478726088
32153,62.13827478726088
33312,61.80624448335098
33064,61.80624448335098
33196,61.80624448335098
33199,61.80624448335098
32994,61.80624448335098
33646,61.80624448335098
33266,61.80624448335098
33083,61.80624448335098
33733,61.80624448335098
33479,61.80624448335098
33315,61.80624448335098
32751,61.80624448335098
32777,61.80624448335098
32507,61.55627029687794
32397,61.55627029687794
31809,61.55627029687794
31646,61.55627029687794
32498,61.55627029687794
32520,61.55627029687794
32338,61.55627029687794
31670,61.55627029687794
32003,61.55627029687794
31713,61.55627029687794
31958,61.55627029687794
33347,61.37025964212201
33110,61.37025964212201
33194,61.37025964212201
33146,61.37025964212201
33026,61.37025964212201
33688,61.37025964212201
33792,61.37025964212201
32322,61.051935801225554
31816,61.051935801225554
32350,61.051935801225554
31971,61.051935801225554
31851,61.051935801225554
31701,61.051935801225554
31416,61.051935801225554
31518,61.051935801225554
32008,61.051935801225554
31886,61.051935801225554
32166,60.541109784800454
32237,60.541109784800454
31504,60.541109784800454
31984,60.541109784800454
32022,60.541109784800454
31902,60.541109784800454
32467,60.541109784800454
31742,60.541109784800454
32239,60.347585920973486
33737,60.347585920973486
31749,60.347585920973486
32123,60.347585920973486
33649,60.347585920973486
32916,60.347585920973486
32027,60.347585920973486
31558,60.29215334434801
31963,60.29215334434801
32063,60.29215334434801
31598,60.29215334434801
31896,60.29215334434801
32312,60.29215334434801
31780,60.29215334434801
31981,59.92348642165848
31446,59.92348642165848
32150,59.92348642165848
31703,59.92348642165848
31516,59.92348642165848
32101,59.92348642165848
31460,59.92348642165848
31632,59.689308685626756
31947,59.689308685626756
31541,59.689308685626756
32364,59.689308685626756
32542,59.689308685626756
32120,59.689308685626756
32051,59.689308685626756
32360,59.39400884163361
32047,59.39400884163361
31539,59.39400884163361
31589,59.39400884163361
31944,59.39400884163361
31842,59.21750024063937
31547,59.21750024063937
31732,59.21750024063937
31485,59.21750024063937
32135,59.21750024063937
32372,59.21750024063937
32406,59.21750024063937
31468,59.21750024063937
32769,59.03771509922416
33623,59.03771509922416
32950,59.03771509922416
33755,59.03771509922416
32684,59.03771509922416
33294,59.03771509922416
31815,58.88264489242134
31824,58.88264489242134
32321,58.88264489242134
31849,58.88264489242134
31434,58.88264489242134
31515,58.88264489242134
31458,58.88264489242134
32006,58.88264489242134
31969,58.88264489242134
32349,58.88264489242134
31415,58.88264489242134
31673,58.88264489242134
33200,58.88162971227115
33742,58.88162971227115
33197,58.88162971227115
33313,58.88162971227115
33734,58.88162971227115
33480,58.88162971227115
32752,58.88162971227115
32778,58.88162971227115
33084,58.88162971227115
33267,58.88162971227115
33647,58.88162971227115
32935,58.88162971227115
33065,58.88162971227115
32860,58.73836228088527
33777,58.73836228088527
32913,58.73836228088527
32899,58.73836228088527
31730,58.32634098903455
31718,58.32634098903455
31778,58.32634098903455
31659,58.32634098903455
31666,58.32634098903455
32558,58.32634098903455
31802,58.32634098903455
32514,58.32634098903455
32202,58.32634098903455
32490,58.32634098903455
32437,58.32634098903455
31497,58.32634098903455
32119,58.32634098903455
32348,58.32634098903455
31848,58.32634098903455
32310,58.32634098903455
31397,58.32634098903455
32391,58.32634098903455
32356,58.25335239401302
31441,58.25335239401302
31705,58.25335239401302
32329,58.25335239401302
31423,58.25335239401302
32015,58.25335239401302
31978,58.25335239401302
31830,58.25335239401302
31857,58.25335239401302
31891,58.25335239401302
32108,58.25335239401302
31581,58.16806793888418
32394,58.16806793888418
31955,58.16806793888418
32494,58.16806793888418
31641,58.16806793888418
31710,58.16806793888418
32504,58.16806793888418
31668,58.16806793888418
32518,58.16806793888418
32070,58.16806793888418
31999,58.16806793888418
31806,58.16806793888418
31983,58.016747926106476
31894,58.016747926106476
32020,58.016747926106476
31834,58.016747926106476
32334,58.016747926106476
32154,58.016747926106476
31822,58.016747926106476
31861,58.016747926106476
31467,58.016747926106476
31447,58.016747926106476
31527,58.016747926106476
31427,58.016747926106476
32444,57.92873310528951
32410,57.92873310528951
32223,57.92873310528951
31760,57.92873310528951
32683,57.829872147664986
33293,57.829872147664986
33696,57.829872147664986
33622,57.829872147664986
33465,57.829872147664986
32747,57.829872147664986
32511,57.741675409471014
31656,57.741675409471014
32157,57.741675409471014
31564,57.741675409471014
32344,57.741675409471014
32118,57.741675409471014
31726,57.741675409471014
31754,57.741675409471014
32434,57.741675409471014
31482,57.741675409471014
32259,57.741675409471014
32486,57.741675409471014
31493,57.741675409471014
33108,57.71280172416725
33686,57.71280172416725
33585,57.71280172416725
33790,57.71280172416725
32793,57.71280172416725
33144,57.71280172416725
33535,57.71280172416725
31443,57.692308639712095
31424,57.692308639712095
32331,57.692308639712095
31465,57.692308639712095
31706,57.692308639712095
31524,57.692308639712095
31893,57.692308639712095
32017,57.692308639712095
32152,57.692308639712095
31979,57.692308639712095
32121,57.67891477969634
31449,57.67891477969634
32023,57.67891477969634
31903,57.67891477969634
32176,57.67891477969634
31505,57.67891477969634
31604,57.67891477969634
31743,57.67891477969634
32167,57.67891477969634
31985,57.67891477969634
31554,57.41233551959938
31770,57.41233551959938
31928,57.41233551959938
31521,57.39854008625602
32325,57.39854008625602
32353,57.39854008625602
31974,57.39854008625602
32105,57.39854008625602
31827,57.39854008625602
31419,57.39854008625602
31819,57.39854008625602
32011,57.39854008625602
31463,57.39854008625602
31437,57.39854008625602
31704,57.39854008625602
31897,56.92629652846796
32313,56.92629652846796
31964,56.92629652846796
31599,56.92629652846796
31559,56.92629652846796
31933,56.92629652846796
32573,56.87193580986491
33538,56.87193580986491
33520,56.87193580986491
32749,56.87193580986491
33120,56.87193580986491
32974,56.87193580986491
33028,56.87193580986491
32898,56.69839804771817
33490,56.69839804771817
32912,56.69839804771817
32623,56.656895631523504
33616,56.656895631523504
32944,56.656895631523504
33692,56.656895631523504
33750,56.656895631523504
32765,56.656895631523504
32678,56.656895631523504
33729,56.656895631523504
33463,56.656895631523504
33287,56.656895631523504
33408,56.656895631523504
32921,56.64606993753327
33530,56.64606993753327
33187,56.64606993753327
33653,56.64606993753327
33061,56.64606993753327
32965,56.64606993753327
32628,56.64606993753327
